width_um,frequency_THz,frequency_Hz,lambda_um,beta_rad_per_um,n_eff_from_beta
0.4,194.8851038700367,194885103870036.7,1.5383036058000772,6.005359420445325,1.470283876561857
0.4,194.89760772630962,194897607726309.62,1.5382049143517036,6.005783769280152,1.4702934350645889
0.4,194.91011158258257,194910111582582.56,1.53810623556582,6.006208133038115,1.4703029959940699
0.4,194.9226154388555,194922615438855.5,1.53800756943999,6.0066325117182195,1.4703125593495905
0.4,194.93511929512843,194935119295128.44,1.537908915971777,6.00705690531947,1.4703221251304393
0.4,194.9476231514014,194947623151401.38,1.5378102751587457,6.007481313840871,1.4703316933359072
0.4,194.96012700767432,194960127007674.3,1.537711646998461,6.007905737281423,1.4703412639652818
0.4,194.97263086394724,194972630863947.25,1.5376130314884886,6.008330175640136,1.470350837017855
0.4,194.9851347202202,194985134720220.2,1.537514428626395,6.008754628916015,1.470360412492917
0.4,194.99763857649313,194997638576493.12,1.5374158384097472,6.009179097108058,1.4703699903897574
0.4,195.0101424327661,195010142432766.1,1.537317260836112,6.009603580215276,1.4703795707076668
0.4,195.02264628903902,195022646289039.03,1.5372186959030583,6.01002807823667,1.4703891534459363
0.4,195.03515014531195,195035150145311.94,1.5371201436081554,6.0104525911712425,1.4703987386038568
0.4,195.0476540015849,195047654001584.9,1.5370216039489712,6.010877119018002,1.4704083261807188
0.4,195.06015785785783,195060157857857.84,1.536923076923077,6.011301661775953,1.4704179161758146
0.4,195.0726617141308,195072661714130.78,1.5368245625280434,6.011726219444099,1.4704275085884357
0.4,195.08516557040372,195085165570403.72,1.536726060761441,6.012150792021441,1.4704371034178727
0.4,195.09766942667665,195097669426676.66,1.5366275716208424,6.012575379506988,1.4704467006634179
0.4,195.1101732829496,195110173282949.6,1.5365290951038197,6.0129999818997435,1.470456300324364
0.4,195.12267713922253,195122677139222.53,1.5364306312079465,6.013424599198711,1.4704659024000026
0.4,195.13518099549546,195135180995495.47,1.536332179930796,6.013849231402895,1.4704755068896258
0.4,195.14768485176842,195147684851768.4,1.5362337412699432,6.0142738785112995,1.4704851137925266
0.4,195.16018870804135,195160188708041.34,1.5361353152229629,6.0146985405229305,1.470494723107998
0.4,195.1726925643143,195172692564314.3,1.5360369017874305,6.015123217436793,1.4705043348353326
0.4,195.18519642058723,195185196420587.22,1.5359385009609228,6.015547909251888,1.470513948973823
0.4,195.19770027686016,195197700276860.16,1.5358401127410162,6.015972615967221,1.470523565522763
0.4,195.21020413313312,195210204133133.12,1.5357417371252884,6.016397337581801,1.4705331844814469
0.4,195.22270798940605,195222707989406.03,1.535643374111318,6.016822074094627,1.4705428058491674
0.4,195.235211845679,195235211845679.0,1.5355450236966826,6.0172468255047065,1.4705524296252181
0.4,195.24771570195193,195247715701951.94,1.5354466858789628,6.017671591811042,1.4705620558088934
0.4,195.26021955822486,195260219558224.88,1.5353483606557379,6.018096373012638,1.4705716843994874
0.4,195.27272341449782,195272723414497.8,1.5352500480245888,6.018521169108501,1.4705813153962952
0.4,195.28522727077075,195285227270770.75,1.5351517479830967,6.018945980097635,1.4705909487986106
0.4,195.29773112704368,195297731127043.7,1.5350534605288433,6.019370805979042,1.4706005846057282
0.4,195.31023498331663,195310234983316.62,1.5349551856594112,6.019795646751728,1.470610222816943
0.4,195.32273883958956,195322738839589.56,1.5348569233723834,6.020220502414698,1.4706198634315506
0.4,195.33524269586252,195335242695862.53,1.5347586736653438,6.020645372966954,1.4706295064488453
0.4,195.34774655213545,195347746552135.44,1.534660436535877,6.0210702584070095,1.4706391518680033
0.4,195.36025040840838,195360250408408.38,1.5345622119815672,6.021495158732425,1.470648799687967
0.4,195.37275426468133,195372754264681.34,1.534464,6.021920073940648,1.4706584499076516
0.4,195.38525812095426,195385258120954.25,1.5343658005887626,6.022345004029125,1.4706681025259742
0.4,195.39776197722722,195397761977227.22,1.5342676137454407,6.022769948995305,1.4706777575418504
0.4,195.41026583350015,195410265833500.16,1.5341694394676224,6.0231949088366346,1.4706874149541966
0.4,195.42276968977308,195422769689773.06,1.5340712777528955,6.023619883550558,1.4706970747619295
0.4,195.43527354604603,195435273546046.03,1.5339731285988485,6.0240448731345255,1.4707067369639655
0.4,195.44777740231896,195447777402318.97,1.533874992003071,6.024469877585982,1.4707164015592227
0.4,195.4602812585919,195460281258591.9,1.5337768679631527,6.024894896902377,1.4707260685466186
0.4,195.47278511486485,195472785114864.84,1.5336787564766843,6.025319931081158,1.4707357379250707
0.4,195.48528897113778,195485288971137.78,1.5335806575412565,6.025744980119769,1.4707454096934969
0.4,195.49779282741073,195497792827410.72,1.5334825711544613,6.026170044015658,1.4707550838508157
0.4,195.51029668368366,195510296683683.66,1.5333844973138913,6.026595122766274,1.470764760395946
0.4,195.5228005399566,195522800539956.6,1.533286436017139,6.027020216369063,1.4707744393278064
0.4,195.53530439622955,195535304396229.56,1.5331883872617982,6.027445324821473,1.4707841206453163
0.4,195.54780825250248,195547808252502.47,1.5330903510454634,6.02787044812095,1.4707938043473954
0.4,195.5603121087754,195560312108775.4,1.532992327365729,6.02829558626494,1.4708034904329628
0.4,195.57281596504836,195572815965048.38,1.5328943162201907,6.028720739250893,1.4708131789009389
0.4,195.5853198213213,195585319821321.28,1.5327963176064445,6.029145907076255,1.4708228697502443
0.4,195.59782367759425,195597823677594.25,1.5326983315220868,6.029571089738472,1.470832562979799
0.4,195.61032753386718,195610327533867.2,1.532600357964715,6.029996287234994,1.4708422585885244
0.4,195.6228313901401,195622831390140.1,1.5325023969319276,6.030421499563263,1.470851956575341
0.4,195.63533524641306,195635335246413.06,1.532404448421322,6.030846726720731,1.4708616569391706
0.4,195.647839102686,195647839102686.0,1.532306512430498,6.031271968704844,1.4708713596789347
0.4,195.66034295895895,195660342958958.94,1.5322085889570556,6.0316972255130485,1.4708810647935557
0.4,195.67284681523188,195672846815231.88,1.5321106779985942,6.032122497142792,1.4708907722819553
0.4,195.6853506715048,195685350671504.8,1.5320127795527159,6.0325477835915216,1.4709004821430567
0.4,195.69785452777776,195697854527777.75,1.5319148936170217,6.032973084856684,1.4709101943757819
0.4,195.7103583840507,195710358384050.7,1.5318170201891135,6.0333984009357255,1.470919908979054
0.4,195.72286224032362,195722862240323.62,1.5317191592665946,6.033823731826095,1.4709296259517965
0.4,195.73536609659658,195735366096596.6,1.5316213108470678,6.0342490775252395,1.4709393452929331
0.4,195.7478699528695,195747869952869.5,1.5315234749281383,6.0346744380306045,1.470949067001388
0.4,195.76037380914246,195760373809142.47,1.5314256515074094,6.035099813339641,1.470958791076085
0.4,195.7728776654154,195772877665415.4,1.5313278405824873,6.03552520344979,1.4709685175159484
0.4,195.78538152168832,195785381521688.3,1.5312300421509775,6.035950608358504,1.470978246319903
0.4,195.79788537796128,195797885377961.28,1.5311322562104863,6.036376028063229,1.4709879774868744
0.4,195.8103892342342,195810389234234.22,1.5310344827586209,6.036801462561409,1.4709977110157864
0.4,195.82289309050714,195822893090507.12,1.5309367217929895,6.037226911850494,1.4710074469055663
0.4,195.8353969467801,195835396946780.1,1.5308389733111993,6.037652375927932,1.4710171851551384
0.4,195.84790080305302,195847900803053.03,1.5307412373108602,6.038077854791169,1.4710269257634296
0.4,195.86040465932598,195860404659325.97,1.5306435137895815,6.038503348437649,1.4710366687293661
0.4,195.8729085155989,195872908515598.9,1.530545802744973,6.038928856864824,1.4710464140518742
0.4,195.88541237187184,195885412371871.84,1.530448104174646,6.039354380070139,1.4710561617298819
0.4,195.8979162281448,195897916228144.78,1.5303504180762113,6.039779918052942,1.4710659117627773
0.4,195.91042008441772,195910420084417.72,1.5302527444472813,6.040205470824074,1.4710756641527518
0.4,195.92292394069068,195922923940690.7,1.5301550832854682,6.040631038398677,1.471085418903041
0.4,195.9354277969636,195935427796963.6,1.5300574345883857,6.041056620791898,1.471095176016881
0.4,195.94793165323654,195947931653236.53,1.5299597983536473,6.0414822180188885,1.4711049354975094
0.4,195.9604355095095,195960435509509.5,1.529862174578867,6.041907830094793,1.4711146973481601
0.4,195.97293936578242,195972939365782.44,1.5297645632616603,6.042333457034762,1.4711244615720687
0.4,195.98544322205535,195985443222055.34,1.529666964399643,6.042759098853945,1.4711342281724686
0.4,195.9979470783283,195997947078328.3,1.5295693779904307,6.043184755567489,1.4711439971525926
0.4,196.01045093460124,196010450934601.25,1.5294718040316408,6.043610427190541,1.4711537685156726
0.4,196.0229547908742,196022954790874.2,1.5293742425208907,6.044036113738255,1.471163542264941
0.4,196.03545864714712,196035458647147.12,1.5292766934557982,6.044461815225772,1.4711733184036264
0.4,196.04796250342005,196047962503420.06,1.529179156833982,6.0448875316682456,1.4711830969349595
0.4,196.060466359693,196060466359693.0,1.5290816326530616,6.045313263080823,1.471192877862169
0.4,196.07297021596594,196072970215965.94,1.5289841209106565,6.045739009478653,1.4712026611884825
0.4,196.08547407223887,196085474072238.88,1.5288866216043875,6.046164770876881,1.471212446917127
0.4,196.09797792851182,196097977928511.8,1.5287891347318756,6.04659054729066,1.4712222350513298
0.4,196.11048178478475,196110481784784.75,1.5286916602907425,6.047016338735137,1.4712320255943154
0.4,196.1229856410577,196122985641057.72,1.5285941982786102,6.047442145225461,1.4712418185493088
0.4,196.13548949733064,196135489497330.62,1.5284967486931025,6.047867966776777,1.471251613919534
0.4,196.14799335360357,196147993353603.56,1.5283993115318422,6.048293803404237,1.4712614117082132
0.4,196.16049720987652,196160497209876.53,1.5283018867924532,6.048719655122988,1.4712712119185696
0.4,196.17300106614945,196173001066149.47,1.5282044744725605,6.04914552194818,1.471281014553824
0.4,196.1855049224224,196185504922422.4,1.5281070745697898,6.049571403894959,1.4712908196171965
0.4,196.19800877869534,196198008778695.34,1.5280096870817668,6.049997300978477,1.471300627111909
0.4,196.21051263496827,196210512634968.28,1.527912312006118,6.050423213213878,1.4713104370411774
0.4,196.22301649124122,196223016491241.22,1.5278149493404707,6.050849140616315,1.4713202494082223
0.4,196.23552034751415,196235520347514.16,1.527717599082452,6.0512750832009345,1.4713300642162592
0.4,196.2480242037871,196248024203787.12,1.527620261229691,6.051701040982884,1.4713398814685053
0.4,196.26052806006004,196260528060060.03,1.5275229357798168,6.052127013977311,1.4713497011681762
0.4,196.27303191633297,196273031916332.97,1.5274256227304583,6.052553002199368,1.4713595233184866
0.4,196.28553577260593,196285535772605.94,1.527328322079246,6.052979005664199,1.4713693479226502
0.4,196.29803962887885,196298039628878.84,1.5272310338238106,6.053405024386957,1.471379174983881
0.4,196.31054348515178,196310543485151.78,1.5271337579617839,6.053831058382787,1.4713890045053908
0.4,196.32304734142474,196323047341424.75,1.527036494490797,6.054257107666839,1.4713988364903907
0.4,196.33555119769767,196335551197697.66,1.5269392434084832,6.054683172254261,1.4714086709420924
0.4,196.34805505397063,196348055053970.62,1.5268420047124756,6.055109252160203,1.4714185078637052
0.4,196.36055891024355,196360558910243.56,1.5267447784004078,6.055535347399809,1.4714283472584377
0.4,196.37306276651648,196373062766516.47,1.5266475644699145,6.055961457988233,1.4714381891294994
0.4,196.38556662278944,196385566622789.44,1.52655036291863,6.05638758394062,1.4714480334800968
0.4,196.39807047906237,196398070479062.38,1.5264531737441907,6.056813725272121,1.4714578803134364
0.4,196.4105743353353,196410574335335.3,1.5263559969442326,6.057239881997879,1.4714677296327245
0.4,196.42307819160825,196423078191608.25,1.5262588325163922,6.057666054133049,1.471477581441166
0.4,196.43558204788118,196435582047881.2,1.5261616804583071,6.058092241692777,1.4714874357419654
0.4,196.44808590415414,196448085904154.16,1.526064540767615,6.058518444692164,1.4714972925383134
0.4,196.46058976042707,196460589760427.06,1.5259674134419556,6.058944663139072,1.4715071518316447
0.4,196.4730936167,196473093616700.0,1.525870298478967,6.0593708970265565,1.4715170136197948
0.4,196.48559747297296,196485597472972.97,1.5257731958762888,6.059797146345855,1.4715268779001593
0.4,196.49810132924588,196498101329245.88,1.5256761056315626,6.060223411088205,1.4715367446701362
0.4,196.51060518551884,196510605185518.84,1.5255790277424282,6.060649691244847,1.4715466139271214
0.4,196.52310904179177,196523109041791.78,1.525481962206528,6.061075986807016,1.4715564856685144
0.4,196.5356128980647,196535612898064.7,1.5253849090215044,6.061502297765954,1.4715663598917132
0.4,196.54811675433766,196548116754337.66,1.5252878681849993,6.061928624112899,1.4715762365941176
0.4,196.56062061061058,196560620610610.6,1.5251908396946565,6.062354965839088,1.4715861157731271
0.4,196.5731244668835,196573124466883.5,1.5250938235481208,6.062781322935759,1.4715959974261432
0.4,196.58562832315647,196585628323156.47,1.5249968197430355,6.0632076953941505,1.471605881550566
0.4,196.5981321794294,196598132179429.4,1.5248998282770465,6.063634083205502,1.4716157681437987
0.4,196.61063603570236,196610636035702.34,1.5248028491477998,6.064060486361052,1.471625657203244
0.4,196.62313989197528,196623139891975.28,1.5247058823529416,6.064486904852038,1.4716355487263049
0.4,196.6356437482482,196635643748248.22,1.5246089278901185,6.064913338669701,1.4716454427103856
0.4,196.64814760452117,196648147604521.16,1.5245119857569787,6.065339787805276,1.4716553391528906
0.4,196.6606514607941,196660651460794.1,1.5244150559511702,6.065766252250002,1.4716652380512254
0.4,196.67315531706703,196673155317067.03,1.5243181384703417,6.066192731995117,1.4716751394027954
0.4,196.68565917333999,196685659173340.0,1.5242212333121425,6.066619227031864,1.4716850432050086
0.4,196.6981630296129,196698163029612.9,1.5241243404742233,6.067045737351474,1.4716949494552711
0.4,196.71066688588587,196710666885885.88,1.5240274599542336,6.067472262945192,1.4717048581509915
0.4,196.7231707421588,196723170742158.8,1.5239305917498254,6.067898803804252,1.471714769289578
0.4,196.73567459843173,196735674598431.72,1.5238337358586505,6.0683253599198945,1.4717246828684405
0.4,196.74817845470469,196748178454704.7,1.5237368922783607,6.068751931283359,1.471734598884989
0.4,196.76068231097761,196760682310977.62,1.5236400610066094,6.069178517885882,1.4717445173366335
0.4,196.77318616725057,196773186167250.56,1.5235432420410502,6.0696051197187,1.4717544382207852
0.4,196.7856900235235,196785690023523.5,1.5234464353793369,6.070031736773056,1.4717643615348568
0.4,196.79819387979643,196798193879796.44,1.5233496410191247,6.070458369040186,1.4717742872762607
0.4,196.8106977360694,196810697736069.38,1.523252858958069,6.070885016511328,1.4717842154424097
0.4,196.82320159234231,196823201592342.3,1.5231560891938254,6.071311679177721,1.471794146030718
0.4,196.83570544861524,196835705448615.25,1.5230593317240506,6.071738357030603,1.4718040790386002
0.4,196.8482093048882,196848209304888.2,1.5229625865464018,6.072165050061214,1.4718140144634717
0.4,196.86071316116113,196860713161161.12,1.522865853658537,6.072591758260789,1.471823952302748
0.4,196.8732170174341,196873217017434.1,1.5227691330581137,6.073018481620569,1.4718338925538448
0.4,196.88572087370702,196885720873707.0,1.5226724247427923,6.073445220131793,1.4718438352141818
0.4,196.89822472997994,196898224729979.94,1.5225757287102308,6.073871973785698,1.4718537802811746
0.4,196.9107285862529,196910728586252.9,1.52247904495809,6.074298742573525,1.471863727752243
0.4,196.92323244252583,196923232442525.84,1.522382373484031,6.074725526486507,1.4718736776248051
0.4,196.93573629879876,196935736298798.75,1.5222857142857147,6.0751523255158855,1.4718836298962814
0.4,196.94824015507172,196948240155071.72,1.5221890673608027,6.075579139652902,1.4718935845640924
0.4,196.96074401134464,196960744011344.66,1.522092432706958,6.076005968888792,1.4719035416256592
0.4,196.9732478676176,196973247867617.6,1.5219958103218436,6.076432813214792,1.4719135010784032
0.4,196.98575172389053,196985751723890.53,1.5218992002031233,6.076859672622142,1.471923462919747
0.4,196.99825558016346,196998255580163.47,1.521802602348461,6.07728654710208,1.4719334271471136
0.4,197.01075943643642,197010759436436.4,1.521706016755522,6.077713436645925,1.4719433937579465
0.4,197.02326329270934,197023263292709.34,1.5216094434219716,6.078140341249299,1.4719533627507313
0.4,197.0357671489823,197035767148982.3,1.5215128823454755,6.078567260914352,1.471963334125535
0.4,197.04827100525523,197048271005255.22,1.521416333523701,6.078994195643763,1.4719733078825534
0.4,197.06077486152816,197060774861528.16,1.521319796954315,6.079421145440228,1.471983284021986
0.4,197.07327871780112,197073278717801.12,1.5212232726349852,6.0798481103064255,1.4719932625440266
0.4,197.08578257407405,197085782574074.03,1.5211267605633807,6.080275090245044,1.472003243448874
0.4,197.098286430347,197098286430347.0,1.5210302607371695,6.080702085258769,1.4720132267367239
0.4,197.11079028661993,197110790286619.94,1.520933773154022,6.081129095350288,1.4720232124077737
0.4,197.12329414289286,197123294142892.88,1.5208372978116083,6.081556120522286,1.4720332004622199
0.4,197.13579799916582,197135797999165.8,1.5207408347075988,6.08198316077745,1.4720431909002587
0.4,197.14830185543875,197148301855438.75,1.5206443838396653,6.082410216118464,1.4720531837220865
0.4,197.16080571171167,197160805711711.7,1.5205479452054798,6.082837286548014,1.4720631789279004
0.4,197.17330956798463,197173309567984.62,1.5204515188027146,6.083264372068792,1.4720731765178978
0.4,197.18581342425756,197185813424257.56,1.5203551046290429,6.083691472683476,1.4720831764922728
0.4,197.19831728053052,197198317280530.53,1.5202587026821381,6.084118588394757,1.472093178851223
0.4,197.21082113680345,197210821136803.44,1.5201623129596757,6.08454571920532,1.472103183594945
0.4,197.22332499307637,197223324993076.38,1.5200659354593296,6.084972865117852,1.4721131907236351
0.4,197.23582884934933,197235828849349.34,1.5199695701787752,6.085400026135039,1.4721232002374889
0.4,197.24833270562226,197248332705622.25,1.5198732171156897,6.085827202259563,1.4721332121367026
0.4,197.2608365618952,197260836561895.2,1.5197768762677488,6.086254393494113,1.4721432264214722
0.4,197.27334041816815,197273340418168.16,1.51968054763263,6.086681599841379,1.4721532430919946
0.4,197.28584427444108,197285844274441.06,1.5195842312080117,6.0871088213040405,1.4721632621484653
0.4,197.29834813071403,197298348130714.03,1.519487926991571,6.087536057884788,1.4721732835910797
0.4,197.31085198698696,197310851986986.97,1.5193916349809888,6.087963309586307,1.472183307420035
0.4,197.3233558432599,197323355843259.88,1.5192953551739439,6.08839057641128,1.4721933336355257
0.4,197.33585969953285,197335859699532.84,1.5191990875681158,6.088817858362398,1.4722033622377477
0.4,197.34836355580578,197348363555805.78,1.5191028321611864,6.089245155442344,1.4722133932268981
0.4,197.36086741207873,197360867412078.72,1.5190065889508366,6.089672467653808,1.4722234266031722
0.4,197.37337126835166,197373371268351.66,1.5189103579347485,6.09009979499947,1.4722334623667643
0.4,197.3858751246246,197385875124624.6,1.5188141391106047,6.090527137482019,1.4722435005178711
0.4,197.39837898089755,197398378980897.56,1.518717932476088,6.090954495104144,1.4722535410566882
0.4,197.41088283717048,197410882837170.47,1.5186217380288831,6.091381867868528,1.4722635839834113
0.4,197.4233866934434,197423386693443.4,1.5185255557666733,6.091809255777855,1.4722736292982346
0.4,197.43589054971636,197435890549716.38,1.5184293856871438,6.092236658834817,1.4722836770013548
0.4,197.4483944059893,197448394405989.28,1.5183332277879809,6.092664077042095,1.4722937270929672
0.4,197.46089826226225,197460898262262.25,1.5182370820668696,6.0930915104023775,1.4723037795732667
0.4,197.47340211853518,197473402118535.2,1.5181409485214972,6.093518958918349,1.472313834442448
0.4,197.4859059748081,197485905974808.1,1.518044827149551,6.093946422592698,1.4723238917007078
0.4,197.49840983108106,197498409831081.06,1.517948717948718,6.09437390142811,1.4723339513482403
0.4,197.510913687354,197510913687354.0,1.5178526209166878,6.094801395427267,1.4723440133852401
0.4,197.52341754362692,197523417543626.9,1.5177565360511494,6.09522890459286,1.4723540778119033
0.4,197.53592139989988,197535921399899.88,1.5176604633497914,6.095656428927574,1.4723641446284248
0.4,197.5484252561728,197548425256172.8,1.5175644028103048,6.096083968434096,1.4723742138349991
0.4,197.56092911244576,197560929112445.75,1.5174683544303802,6.09651152311511,1.4723842854318219
0.4,197.5734329687187,197573432968718.7,1.5173723182077086,6.096939092973294,1.4723943594190847
0.4,197.58593682499162,197585936824991.62,1.5172762941399827,6.097366678009883,1.4724044357966328
0.4,197.59844068126458,197598440681264.56,1.5171802822248943,6.097794278222855,1.472414514563524
0.4,197.6109445375375,197610944537537.5,1.517084282460137,6.098221893609746,1.4724245957187099
0.4,197.62344839381046,197623448393810.47,1.5169882948434041,6.098649524168094,1.472434679261142
0.4,197.6359522500834,197635952250083.4,1.5168923193723902,6.0990771698954305,1.472444765189772
0.4,197.64845610635632,197648456106356.3,1.5167963560447908,6.099504830789297,1.4724548535035547
0.4,197.66095996262928,197660959962629.28,1.5167004048583,6.099932506847229,1.47246494420144
0.4,197.6734638189022,197673463818902.22,1.5166044658106144,6.10036019806676,1.4724750372823812
0.4,197.68596767517514,197685967675175.12,1.5165085388994313,6.1007879044454265,1.4724851327453328
0.4,197.6984715314481,197698471531448.1,1.5164126241224465,6.101215625980768,1.4724952305892467
0.4,197.71097538772102,197710975387721.03,1.5163167214773592,6.101643362670318,1.4725053308130778
0.4,197.72347924399398,197723479243993.97,1.5162208309618672,6.102071114511615,1.4725154334157797
0.4,197.7359831002669,197735983100266.9,1.516124952573669,6.102498881502194,1.4725255383963063
0.4,197.74848695653984,197748486956539.84,1.516029086310465,6.102926663639587,1.4725356457536118
0.4,197.7609908128128,197760990812812.78,1.5159332321699548,6.103354460921338,1.4725457554866521
0.4,197.77349466908572,197773494669085.72,1.5158373901498392,6.103782273344978,1.472555867594381
0.4,197.78599852535865,197785998525358.66,1.5157415602478193,6.104210100908046,1.4725659820757546
0.4,197.7985023816316,197798502381631.6,1.515645742461597,6.104637943608076,1.4725760989297279
0.4,197.81100623790454,197811006237904.53,1.5155499367888752,6.105065801442604,1.4725862181552565
0.4,197.8235100941775,197823510094177.5,1.515454143227356,6.1054936744091695,1.4725963397512973
0.4,197.83601395045042,197836013950450.4,1.5153583617747444,6.105921562505307,1.4726064637168068
0.4,197.84851780672335,197848517806723.34,1.5152625924287433,6.10634946572855,1.47261659005074
0.4,197.8610216629963,197861021662996.3,1.5151668351870577,6.10677738407644,1.4726267187520554
0.4,197.87352551926924,197873525519269.25,1.5150710900473936,6.107205317546509,1.472636849819709
0.4,197.8860293755422,197886029375542.2,1.5149753570074562,6.107633266136297,1.4726469832526596
0.4,197.89853323181512,197898533231815.12,1.5148796360649526,6.108061229843335,1.472657119049863
0.4,197.91103708808805,197911037088088.06,1.5147839272175894,6.108489208665164,1.4726672572102784
0.4,197.923540944361,197923540944361.0,1.5146882304630744,6.108917202599317,1.4726773977328633
0.4,197.93604480063394,197936044800633.94,1.514592545799116,6.1093452116433316,1.4726875406165765
0.4,197.9485486569069,197948548656906.9,1.5144968732234225,6.109773235794747,1.4726976858603769
0.4,197.96105251317982,197961052513179.8,1.5144012127337043,6.110201275051095,1.472707833463223
0.4,197.97355636945275,197973556369452.75,1.5143055643276704,6.110629329409913,1.4727179834240742
0.4,197.9860602257257,197986060225725.72,1.5142099280030317,6.111057398868739,1.4727281357418902
0.4,197.99856408199864,197998564081998.62,1.5141143037574996,6.111485483425105,1.4727382904156299
0.4,198.01106793827157,198011067938271.56,1.5140186915887854,6.1119135830765545,1.4727484474442551
0.4,198.02357179454452,198023571794544.53,1.5139230914946016,6.112341697820617,1.4727586068267242
0.4,198.03607565081745,198036075650817.44,1.5138275034726612,6.112769827654831,1.4727687685619986
0.4,198.0485795070904,198048579507090.4,1.513731927520677,6.113197972576733,1.4727789326490388
0.4,198.06108336336334,198061083363363.34,1.513636363636364,6.113626132583863,1.4727890990868069
0.4,198.07358721963627,198073587219636.28,1.5135408118174358,6.114054307673749,1.4727992678742623
0.4,198.08609107590922,198086091075909.22,1.5134452720616087,6.114482497843934,1.4728094390103685
0.4,198.09859493218215,198098594932182.16,1.5133497443665975,6.114910703091951,1.4728196124940864
0.4,198.11109878845508,198111098788455.1,1.513254228730119,6.115338923415338,1.4728297883243782
0.4,198.12360264472804,198123602644728.03,1.51315872514989,6.1157671588116305,1.4728399665002065
0.4,198.13610650100097,198136106501000.97,1.5130632336236278,6.116195409278363,1.472850147020533
0.4,198.14861035727392,198148610357273.94,1.5129677541490505,6.116623674813836,1.472860329884505
0.4,198.16111421354685,198161114213546.84,1.512872286723877,6.1170519554220855,1.472870515092651
0.4,198.17361806981978,198173618069819.78,1.5127768313458265,6.117480251109779,1.472880702646132
0.4,198.18612192609274,198186121926092.75,1.5126813880126184,6.1179085618835956,1.4728908925461124
0.4,198.19862578236567,198198625782365.66,1.5125859567219737,6.1183368877502105,1.472901084793755
0.4,198.21112963863862,198211129638638.62,1.5124905374716127,6.118765228716303,1.4729112793902228
0.4,198.22363349491155,198223633494911.56,1.512395130259257,6.119193584788554,1.4729214763366805
0.4,198.23613735118448,198236137351184.47,1.5122997350826295,6.1196219559736384,1.4729316756342896
0.4,198.24864120745744,198248641207457.44,1.5122043519394515,6.120050342278238,1.4729418772842124
0.4,198.26114506373037,198261145063730.38,1.5121089808274473,6.120478743709028,1.4729520812876116
0.4,198.2736489200033,198273648920003.28,1.5120136217443405,6.120907160272688,1.4729622876456492
0.4,198.28615277627625,198286152776276.25,1.511918274687855,6.121335591975899,1.4729724963594863
0.4,198.29865663254918,198298656632549.2,1.5118229396557161,6.121764038825332,1.4729827074302833
0.4,198.31116048882214,198311160488822.12,1.5117276166456497,6.1221925008276745,1.4729929208592036
0.4,198.32366434509507,198323664345095.06,1.5116323056553815,6.122620977989598,1.4730031366474057
0.4,198.336168201368,198336168201368.0,1.5115370066826381,6.123049470317785,1.4730133547960509
0.4,198.34867205764095,198348672057640.97,1.5114417197251468,6.1234779778189115,1.473023575306299
0.4,198.36117591391388,198361175913913.88,1.5113464447806357,6.123906500499656,1.4730337981793098
0.4,198.3736797701868,198373679770186.8,1.511251181846833,6.124335038366698,1.473044023416243
0.4,198.38618362645977,198386183626459.78,1.5111559309214673,6.124763591426716,1.4730542510182578
0.4,198.3986874827327,198398687482732.7,1.5110606920022691,6.125192159686387,1.4730644809865134
0.4,198.41119133900565,198411191339005.66,1.5109654650869677,6.125620743152391,1.4730747133221682
0.4,198.42369519527858,198423695195278.6,1.510870250173294,6.126049341831404,1.4730849480263803
0.4,198.4361990515515,198436199051551.5,1.5107750472589798,6.126477955730105,1.473095185100308
0.4,198.44870290782447,198448702907824.47,1.5106798563417556,6.126906584855176,1.4731054245451087
0.4,198.4612067640974,198461206764097.4,1.510584677419355,6.1273352292132905,1.4731156663619402
0.4,198.47371062037035,198473710620370.34,1.5104895104895109,6.1277638888111285,1.4731259105519596
0.4,198.48621447664328,198486214476643.28,1.5103943555499562,6.12819256365537,1.4731361571163242
0.4,198.4987183329162,198498718332916.22,1.5102992125984256,6.128621253752691,1.4731464060561898
0.4,198.51122218918917,198511222189189.16,1.5102040816326534,6.129049959109772,1.4731566573727135
0.4,198.5237260454621,198523726045462.1,1.5101089626503752,6.129478679733288,1.4731669110670504
0.4,198.53622990173506,198536229901735.06,1.5100138556493263,6.129907415629922,1.4731771671403568
0.4,198.54873375800798,198548733758007.97,1.509918760627244,6.13033616680635,1.4731874255937887
0.4,198.5612376142809,198561237614280.9,1.5098236775818645,6.130764933269248,1.4731976864285
0.4,198.57374147055387,198573741470553.88,1.5097286065109252,6.131193715025298,1.473207949645646
0.4,198.5862453268268,198586245326826.8,1.509633547412165,6.131622512081176,1.473218215246381
0.4,198.59874918309973,198598749183099.72,1.5095385002833221,6.132051324443563,1.473228483231861
0.4,198.61125303937268,198611253039372.7,1.5094434651221358,6.132480152119135,1.4732387536032379
0.4,198.6237568956456,198623756895645.62,1.5093484419263457,6.132908995114571,1.4732490263616653
0.4,198.63626075191854,198636260751918.53,1.509253430693693,6.133337853436549,1.4732593015082989
0.4,198.6487646081915,198648764608191.5,1.5091584314219175,6.133766727091749,1.4732695790442893
0.4,198.66126846446443,198661268464464.44,1.5090634441087616,6.134195616086847,1.4732798589707905
0.4,198.67377232073738,198673772320737.38,1.5089684687519669,6.134624520428524,1.473290141288955
0.4,198.6862761770103,198686276177010.3,1.5088735053492766,6.135053440123455,1.473300425999935
